Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDQ39,OUT017,3149.9207473044207
NCM43,OUT017,2706.52614554495
FDS46,OUT035,2115.4963730649747
FDI22,OUT049,3377.45971384876
NCE43,OUT045,2606.7352360996933
FDZ36,OUT010,1081.8501963455506
FDR13,OUT019,16.49981619115397
FDP46,OUT018,1170.2259051108624
FDW56,OUT019,1139.174970722434
FDB40,OUT017,2479.796032977087
FDM28,OUT018,2569.0152841568756
FDV49,OUT013,4218.673162054187
NCS53,OUT018,2188.94351485666
FDO03,OUT049,3766.924030284549
FDT15,OUT035,3107.8661952814155
FDD33,OUT049,3735.4248366037664
FDX13,OUT017,4069.7385635752726
FDH60,OUT013,3194.492581604038
DRH51,OUT046,1373.742363362992
NCL07,OUT049,781.2909428197574
FDW51,OUT045,3357.354748315603
FDF21,OUT019,1125.6936608702058
FDH26,OUT019,392.04545256056235
FDJ03,OUT049,979.5598901509156
FDU35,OUT017,1688.1059111556642
DRL01,OUT018,3409.125907432378
FDE59,OUT045,564.836761766755
FDI60,OUT035,1250.599137772037
DRH39,OUT035,1378.7161981965746
FDK36,OUT049,941.4539229457719
FDN52,OUT045,1345.6146802974606
FDU12,OUT017,4294.883130664286
NCT05,OUT027,5473.532183978124
FDS37,OUT027,3342.4533961849356
FDK24,OUT017,880.1584906883597
DRF36,OUT013,3062.8025417760937
FDN46,OUT010,-270.6248045314428
NCN06,OUT045,2479.7634346733566
FDD59,OUT035,1502.5685191114744
FDM14,OUT045,1707.5372225886617
FDO10,OUT018,701.2345042313327
FDU35,OUT013,1618.7919726796981
NCA30,OUT018,2673.559826945383
NCO41,OUT049,1654.879885880122
FDI24,OUT046,2793.6603736314555
FDZ16,OUT046,3075.306030953538
FDV47,OUT046,1347.4829435211866
FDV16,OUT045,574.0254020056987
FDZ22,OUT035,1485.6648829010478
FDO20,OUT010,2100.145891515696
FDW38,OUT013,1002.4237496410442
FDW52,OUT045,2591.5223981921063
FDT43,OUT019,-1026.9228617531203
NCS29,OUT045,4082.8975215196897
NCC31,OUT017,2554.3171760590185
FDA21,OUT017,3067.281458935439
FDQ55,OUT046,1920.8599061136506
NCE54,OUT049,1315.1945443954216
FDD45,OUT017,1625.8759338238174
NCP17,OUT017,1133.5833421226484
FDR47,OUT035,3201.3998044280115
DRM35,OUT013,2833.8234730968866
FDR47,OUT019,1170.633247817526
FDX19,OUT010,1764.9895054291915
FDV22,OUT027,3996.1538283246773
FDQ46,OUT027,3232.2852010745564
DRO47,OUT045,1712.5387051956977
FDB44,OUT010,1440.8571858753098
FDN02,OUT010,1327.0717446578305
FDW10,OUT045,2700.90602353699
FDJ41,OUT019,2259.54795433112
FDM50,OUT046,1017.1092740271517
FDW10,OUT035,2952.2828156507335
FDY48,OUT049,1756.8560852370479
NCE30,OUT027,4788.13210336722
FDO04,OUT045,881.9374258493463
FDQ26,OUT010,-917.1729834812443
NCX29,OUT018,2024.5107849410492
FDE39,OUT046,1901.983304975236
NCR54,OUT027,4507.351073984568
NCP55,OUT027,2380.062274526492
FDX22,OUT017,3505.7619192881793
FDI05,OUT035,1385.8733621960619
FDC51,OUT027,3494.589007825014
FDC10,OUT013,1987.2256816599315
FDJ46,OUT045,2704.4031948888037
FDV10,OUT010,-1127.0821022458395
FDX12,OUT027,5334.181017151128
FDL43,OUT019,-615.2885724904445
DRB13,OUT046,3043.6690635211253
FDF59,OUT027,3500.4778098443835
FDT35,OUT049,2802.594295863379
NCJ19,OUT035,1068.5331144165502
FDT35,OUT018,2460.45074040654
FDI48,OUT046,877.0813731086107
DRC24,OUT019,526.9110678632392
NCZ05,OUT017,1740.7187603712491
FDJ57,OUT049,3095.966755241533
FDX11,OUT017,3033.492228329363
FDE09,OUT035,1941.164297018608
NCK06,OUT049,2018.511018645857
DRE37,OUT017,3095.1961192007084
FDV56,OUT046,1761.7974300298733
FDY43,OUT017,2756.2801821732683
FDV35,OUT013,2462.2910282412013
FDF05,OUT019,2244.3880230448244
FDA36,OUT035,3077.035814586344
FDS13,OUT027,5589.370445885918
FDU47,OUT013,2330.0531495808223
FDI36,OUT010,1230.5879824877557
FDH48,OUT046,1405.6374850805057
FDZ14,OUT013,2031.234528644537
FDS46,OUT013,2017.749741837165
FDE21,OUT017,2006.9852182399695
FDA26,OUT049,3630.7344847339737
FDV12,OUT046,1655.0417419625387
FDL46,OUT019,-34.09153314459752
FDN57,OUT013,2315.360336678243
NCJ18,OUT017,1942.1643097928236
FDO36,OUT045,2779.862219771376
FDX55,OUT018,3141.803550482281
FDT25,OUT019,81.77991120976958
FDD16,OUT049,1322.8107142264803
NCX18,OUT013,3126.602794436224
NCG55,OUT018,1542.798290196126
NCV18,OUT049,1418.2399286781986
NCS18,OUT035,1857.4618877419398
FDC37,OUT045,1664.063150348291
FDE47,OUT046,1994.7353749914496
DRG49,OUT019,1961.4089939545956
FDC39,OUT049,3379.4407911306494
FDH24,OUT019,651.1656888332495
FDV39,OUT027,4609.759902886566
NCL17,OUT045,2192.522560463472
NCY53,OUT035,1937.343162791774
FDH52,OUT013,1126.4106452762644
NCD19,OUT018,606.5861281055982
FDI44,OUT046,1237.2588398416829
DRD49,OUT027,5171.59965411226
FDN08,OUT035,2095.5495273982833
FDO20,OUT027,5468.144733624745
FDY02,OUT046,4171.084884119214
FDX23,OUT045,1457.8058585506553
FDX01,OUT017,1978.1968100428776
FDH20,OUT027,3065.13190749332
NCX41,OUT017,3437.0414106014628
FDD21,OUT027,3352.790031141048
DRH11,OUT019,-1016.0853284200922
DRE60,OUT018,3254.0237580336366
FDB10,OUT013,3783.2234357481375
FDH38,OUT013,1940.1195855898773
NCL07,OUT018,364.2700651653239
FDD48,OUT046,1835.642282695635
NCT54,OUT027,2923.1129907424565
FDF32,OUT027,4600.118976637624
DRH51,OUT045,1335.267672808189
DRG03,OUT035,2606.62949267366
NCY42,OUT019,374.1616680197674
FDH32,OUT017,1637.9904469466424
NCJ06,OUT027,3367.2857048705623
FDH47,OUT027,3043.2689965329346
FDZ08,OUT018,1089.6361003401128
FDK16,OUT017,1641.2496957025069
DRG01,OUT018,950.7352853393122
NCM53,OUT027,3121.2923933491534
NCB07,OUT035,3234.692054466989
NCZ06,OUT035,4105.690233287717
FDU48,OUT049,2188.230204364189
NCB55,OUT027,2382.1420241254705
FDP15,OUT013,4106.71914041952
FDF17,OUT046,3119.042207794725
NCN06,OUT049,2685.576664007309
DRM48,OUT018,348.15958118926903
FDH10,OUT046,3041.830134071832
FDC60,OUT018,1189.0666365042578
FDE35,OUT018,735.1644575048158
DRI23,OUT013,2579.6809497325967
NCR38,OUT013,3993.9126488590973
FDP04,OUT035,1186.1216097204006
NCW17,OUT045,1998.9038615591412
FDX34,OUT017,2067.0478340691484
NCK53,OUT045,1497.5285356076874
NCO54,OUT010,-1003.1252918644877
NCH55,OUT046,2016.071522145588
FDT44,OUT027,3324.139726766567
DRG49,OUT046,3823.6219278141816
FDX46,OUT010,-917.2717600570763
DRG36,OUT049,2786.872304930853
FDU37,OUT049,1451.6242641200583
FDK10,OUT049,3035.044360852478
DRF37,OUT027,5555.801103992499
FDC44,OUT035,1929.8983249759794
FDP15,OUT046,4058.8656710865025
FDZ27,OUT027,2292.5601956732826
FDY22,OUT019,391.046933082519
DRG51,OUT035,2782.575376259407
FDN58,OUT045,3668.9212807521653
FDW01,OUT049,2553.364910469993
FDX24,OUT018,1253.5183289082713
FDO51,OUT017,877.2030111754232
FDJ52,OUT027,4035.0569690418633
NCY06,OUT010,127.85111869203172
FDE20,OUT018,2456.3652440545984
FDT23,OUT010,-631.1458199549002
FDQ51,OUT046,875.9649707470921
FDE35,OUT046,1043.2960906267654
FDB46,OUT013,3431.9402995457563
NCG19,OUT035,3779.788054579981
NCL06,OUT018,3804.663550551425
FDT36,OUT019,-1296.054767008064
FDC56,OUT049,2034.68691093086
FDJ26,OUT049,3533.1443597992075
FDZ59,OUT017,2818.5547048154403
FDV11,OUT027,4291.057359010535
FDR13,OUT010,-6.738538082481568
FDI15,OUT018,3866.8171451514254
FDF47,OUT018,3250.5870714913276
NCB54,OUT019,149.49970787527195
NCK19,OUT027,4472.167082078448
FDX16,OUT017,2514.261052514283
FDL50,OUT045,2001.1516420079543
NCE31,OUT035,699.2843371765848
DRJ01,OUT049,2647.1352959310066
FDE22,OUT013,2596.5394228828764
FDY20,OUT019,-422.3680063015605
NCO14,OUT045,668.4009256004581
NCR50,OUT017,2499.850018326251
DRM47,OUT017,3128.290341472844
FDO27,OUT010,-362.33183569824655
FDJ20,OUT027,3486.079312373976
NCX17,OUT013,3698.4209955460665
FDG59,OUT049,735.0692798486061
FDD52,OUT045,1692.7358089550808
FDO48,OUT017,3665.720468044563
FDC59,OUT019,-805.2069104516286
FDS15,OUT018,1505.1864987429904
FDB47,OUT035,3480.9166449196473
FDV14,OUT019,-477.5445753330106
FDB27,OUT013,3135.917634168048
FDA35,OUT035,2178.236268465531
FDN51,OUT018,3900.493624432427
FDO39,OUT019,999.9609402277056
FDB28,OUT049,3230.4704150816438
DRJ25,OUT046,793.2829767024616
FDH46,OUT027,3121.8360723836554
FDI10,OUT045,2715.579372182315
FDU21,OUT018,332.5319404684377
FDD09,OUT049,2970.5078174091464
FDD10,OUT046,2891.3542986518632
FDN31,OUT010,1117.1039014103317
FDA46,OUT018,2826.0281972266994
FDM56,OUT046,1736.4924700894344
FDF11,OUT010,1931.1768534090584
FDS32,OUT018,2009.8143190804149
NCM06,OUT013,2440.4318905027453
FDZ26,OUT045,3741.7200991000145
FDO01,OUT013,2163.849329895591
FDJ46,OUT049,2879.4036554115987
FDG26,OUT019,2177.8395030157294
FDZ38,OUT035,2922.6334775705513
NCO55,OUT013,1695.1990564733292
FDT60,OUT035,2130.5456156984924
FDW37,OUT049,1565.382376954416
NCK42,OUT018,3109.7877391331913
FDA45,OUT046,2762.8663040024503
FDW55,OUT018,3726.7554972753114
FDY44,OUT017,3263.357558838488
FDQ31,OUT017,1548.1542655582066
FDM09,OUT049,2857.9535915305323
FDH12,OUT018,1417.6456680710546
NCQ43,OUT035,1883.0249967259106
FDT33,OUT035,2851.457260036946
NCT41,OUT018,2094.2415995026863
DRJ25,OUT010,-1126.8107257710496
NCQ41,OUT046,3099.823171601126
NCN17,OUT049,1701.6221787793743
DRO35,OUT027,3332.995669899809
FDU27,OUT018,576.6509597554937
FDY43,OUT027,4143.267675597001
FDG46,OUT035,2056.869819665794
DRL49,OUT018,2008.5604249216594
NCB55,OUT049,1008.32822725137
FDK28,OUT049,4197.752846554344
FDO49,OUT045,803.2779553548003
FDT03,OUT013,2934.5526681093675
FDW33,OUT027,3131.8636760301183
FDR02,OUT035,1928.0768865586474
FDF50,OUT013,3167.9686218969437
FDA40,OUT018,1194.7570281104045
NCT53,OUT018,2325.9076118819194
FDY60,OUT035,2464.279072625467
FDP44,OUT027,3147.015941103561
NCQ50,OUT045,3294.214839284852
NCC30,OUT017,2910.467523329708
FDQ60,OUT018,1694.7517226974414
FDG41,OUT046,1798.8359613830498
FDQ03,OUT046,3787.380948136244
FDM03,OUT045,1639.7125911001117
FDZ51,OUT018,1280.0714989668797
DRF51,OUT035,765.1706229929196
FDF39,OUT017,4282.726568765761
FDW52,OUT035,2791.546463921451
FDY22,OUT049,2460.2905672379593
FDG14,OUT013,2473.554277046624
FDA57,OUT017,784.4954028764816
FDL45,OUT019,139.50683060942265
FDX28,OUT046,1566.4636280541781
NCQ54,OUT013,2715.0652337739775
FDH40,OUT045,1280.6849130058474
FDU52,OUT035,2655.8976947912224
FDT60,OUT010,60.825002357219205
FDK08,OUT045,1576.3203295778844
FDN04,OUT049,3003.0082992013854
FDE50,OUT013,3056.4271469822274
FDI16,OUT049,980.60817314735
FDM50,OUT049,1140.22123609985
NCV30,OUT049,1094.9237331028437
FDT44,OUT013,1885.2824317065874
FDY60,OUT013,2403.8640613271473
FDT56,OUT017,1108.0443842027678
FDV58,OUT018,2798.0568158742835
FDU04,OUT013,2025.334409353417
NCN05,OUT027,4369.4490559517235
FDI53,OUT018,2324.4665485225855
FDD34,OUT046,2627.657538989469
FDW47,OUT027,3441.6069791870746
FDT51,OUT027,3298.8732343293154
FDO27,OUT013,1607.4946999637668
NCQ18,OUT018,1315.7907534296278
NCW05,OUT013,1738.004159018531
FDI15,OUT010,2234.1330264488192
NCH43,OUT010,1488.1172400188789
FDT40,OUT049,2112.174490790484
NCG19,OUT017,3726.375370993962
NCM30,OUT035,805.2482646863559
FDB38,OUT017,2668.0767914602948
FDB22,OUT046,2446.0129408347348
FDC58,OUT046,749.1009677707366
NCI29,OUT013,2260.9434363151686
FDA23,OUT010,-292.8024365151273
DRG48,OUT013,2329.3821067489866
FDV21,OUT013,2015.6843073085197
NCG18,OUT019,-277.9808071430331
FDG40,OUT045,533.537117867249
FDU24,OUT018,1281.115338684578
FDA22,OUT049,2741.6669525558546
FDY35,OUT046,829.7783584256708
FDJ15,OUT045,2882.808952972548
NCW18,OUT018,3435.138657372688
FDK56,OUT018,2709.9072403805503
FDF44,OUT046,2164.2988925454947
FDP51,OUT049,2059.0070311800955
FDU22,OUT027,3321.2211156135504
FDM28,OUT017,2939.837449273549
NCL42,OUT046,3831.9598659840613
FDJ15,OUT019,1095.4019265531729
FDI32,OUT018,1545.8718425887273
DRL11,OUT046,2525.2982486860633
DRO59,OUT018,944.609521188451
FDA07,OUT019,134.70822946174076
NCO53,OUT013,2869.070690071844
FDO21,OUT045,3545.138606112513
FDW39,OUT045,2806.666997111284
NCV17,OUT013,2105.535914963955
FDE22,OUT046,2531.155480094772
NCB06,OUT018,2214.2669079153657
DRF48,OUT017,3039.897725822202
FDB05,OUT013,3952.1507982926114
FDP28,OUT027,5585.388478607067
FDP23,OUT046,3485.4671955837616
NCS41,OUT018,2596.991068945529
FDS40,OUT018,391.8088388594682
FDA16,OUT017,3589.971990000219
FDN20,OUT035,2800.6420474566917
FDF04,OUT027,5544.555280719266
DRG36,OUT018,2406.7525893327293
FDW16,OUT018,1279.1620203756245
FDU09,OUT017,1051.0135446661363
FDW01,OUT046,2456.0195304843633
FDB15,OUT045,4099.4465785496595
NCJ17,OUT049,1453.130153237558
NCT18,OUT018,2604.246280703962
FDG16,OUT018,3111.7593614194298
FDP27,OUT017,3134.875847278223
FDQ44,OUT027,3402.5458496888414
FDL50,OUT027,3510.0527255045586
FDW57,OUT027,4318.792919605902
FDS34,OUT013,1908.2228334744923
NCV30,OUT035,1124.934750647713
FDD26,OUT018,2708.320414122831
FDA03,OUT045,2323.4313796042275
FDS27,OUT018,2882.137463212904
FDM12,OUT013,3051.194312102795
NCV42,OUT027,3203.8443979385415
NCS41,OUT046,2898.3524419469245
FDN56,OUT018,2037.4851187275958
DRK59,OUT046,3671.9554462977185
NCG18,OUT046,1645.0371051934026
NCN26,OUT017,1965.388396167852
FDI60,OUT027,2536.342350781373
NCI43,OUT049,909.9340577978362
NCL17,OUT049,2357.8838603362374
FDQ19,OUT019,2011.793585469311
FDY43,OUT049,2745.376430642341
FDR36,OUT049,858.8542077367542
FDJ58,OUT049,2870.928829330555
DRY23,OUT045,690.1626920719036
FDK26,OUT027,4469.1983049956425
DRH03,OUT045,1453.28191883847
FDC10,OUT010,43.67453204438573
FDD23,OUT013,3035.070188696228
FDP32,OUT045,1962.3442872407913
FDO31,OUT035,1507.3434377448998
FDQ57,OUT013,2343.3200994132026
FDX32,OUT027,3779.228875093917
FDC39,OUT027,4721.592304551978
FDU55,OUT046,4130.2225777259
FDL45,OUT013,2016.7854022862107
DRK37,OUT049,3088.210651104565
FDK22,OUT013,3452.781469145217
DRG37,OUT027,3917.4161683058646
FDK22,OUT017,3509.731993049049
DRH36,OUT018,906.0126198506478
DRC36,OUT018,2510.710492273015
DRE03,OUT027,2220.4042378668523
FDF34,OUT046,3178.961534222419
FDZ22,OUT046,1344.3095488068766
FDC44,OUT010,-111.73209160023032
FDN31,OUT027,4434.255733202878
FDO03,OUT017,3782.554299329785
FDA01,OUT049,1127.2680586974661
NCH42,OUT049,3734.845836843473
FDF46,OUT018,1585.9344969014433
DRL35,OUT046,723.0963093909097
FDW46,OUT049,1184.6905887754547
FDB58,OUT046,2313.5644764241424
FDD47,OUT018,2441.0988161276728
NCO17,OUT045,1811.064804611066
FDJ26,OUT017,3542.4007496550557
FDU37,OUT045,1267.5914554464453
